payment_id,order_id,payment_method,payment_date,amount
9793,9793,Bank Transfer,2025-02-27 07:50:20,1345.52
9794,9794,PayPal,2025-12-17 00:58:39,1143.08
9795,9795,Cash,2025-02-26 21:36:52,1161.44
9796,9796,PayPal,2025-08-18 23:10:40,207.15
9797,9797,Credit Card,2026-03-27 05:29:55,1246.96
9798,9798,Credit Card,2025-06-07 16:23:40,81.82
9799,9799,Credit Card,2024-09-15 09:24:10,471.5
9800,9800,Credit Card,2026-04-11 14:34:24,456.91
9801,9801,Cash,2024-12-30 11:56:43,2022.19
9802,9802,Credit Card,2025-01-26 02:49:38,929.64
9803,9803,Bank Transfer,2025-06-21 11:45:45,739.1
9804,9804,Cash,2024-10-22 03:30:57,2427.05
9805,9805,Bank Transfer,2026-03-03 04:10:58,2848.73
9806,9806,PayPal,2026-07-22 07:41:50,2454.61
9807,9807,Bank Transfer,2025-04-13 20:10:37,2371.14
9808,9808,PayPal,2025-12-24 03:19:26,783.9
9809,9809,Credit Card,2026-03-11 09:21:33,1777.48
9810,9810,Credit Card,2026-07-26 17:02:51,1511.77
9811,9811,Cash,2024-10-02 13:11:27,1947.71
9812,9812,Cash,2025-11-05 12:54:49,3052.71
9813,9813,Bank Transfer,2026-01-28 22:56:57,2962.5
9814,9814,Bank Transfer,2024-08-22 13:30:28,2440.08
9815,9815,PayPal,2024-09-03 12:37:54,2340.38
9816,9816,PayPal,2026-06-18 15:08:28,3943.87
9817,9817,PayPal,2026-04-10 22:32:26,947.84
9818,9818,Bank Transfer,2025-08-01 13:31:25,1811.16
9819,9819,Bank Transfer,2024-08-07 15:29:57,1760.49
9820,9820,Bank Transfer,2024-10-17 04:48:00,689.98
9821,9821,Cash,2025-02-12 12:37:06,3325.22
9822,9822,PayPal,2025-08-26 03:34:34,3117.31
9823,9823,Credit Card,2025-01-16 01:07:03,2307.58
9824,9824,Bank Transfer,2026-07-14 08:19:49,2523.61
9825,9825,PayPal,2025-09-07 14:38:20,5.84
9826,9826,Credit Card,2026-03-26 19:32:29,1392.66
9827,9827,Credit Card,2026-01-31 03:48:28,369.19
9828,9828,PayPal,2025-01-06 18:44:59,4635.05
9829,9829,PayPal,2024-11-20 12:17:32,2857.43
9830,9830,Cash,2026-08-04 10:47:02,207.14
9831,9831,Cash,2026-07-28 15:46:10,1217.01
9832,9832,Credit Card,2025-11-20 06:27:03,4410.12
9833,9833,PayPal,2024-12-05 13:50:27,1588.96
9834,9834,PayPal,2025-01-19 08:24:28,1636.92
9835,9835,Credit Card,2024-09-14 01:19:25,1836.91
9836,9836,Credit Card,2025-12-15 16:14:28,280.69
9837,9837,Cash,2026-06-18 02:53:06,2234.04
9838,9838,Cash,2026-07-31 08:05:55,3055.38
9839,9839,Credit Card,2025-03-27 08:47:59,3752.88
9840,9840,Cash,2025-01-01 16:11:37,2661.07
9841,9841,PayPal,2026-04-23 05:26:31,3665.46
9842,9842,PayPal,2025-06-04 00:53:36,2037.0
9843,9843,Bank Transfer,2026-06-27 00:47:13,3153.51
9844,9844,PayPal,2025-06-09 12:24:41,893.26
9845,9845,PayPal,2025-07-25 19:33:01,5918.15
9846,9846,PayPal,2025-04-08 11:19:27,2369.27
9847,9847,Bank Transfer,2025-02-08 21:36:43,589.97
9848,9848,Cash,2024-09-02 06:03:07,1023.54
9849,9849,Bank Transfer,2026-01-06 03:09:37,2459.92
9850,9850,Cash,2026-05-14 07:33:11,3469.91
9851,9851,PayPal,2025-04-04 17:48:49,3587.8
9852,9852,Credit Card,2026-04-18 04:28:07,774.09
9853,9853,Bank Transfer,2024-08-28 07:57:37,252.57
9854,9854,Bank Transfer,2025-09-05 10:18:25,455.61
9855,9855,PayPal,2025-05-28 00:15:28,1136.83
9856,9856,PayPal,2024-12-17 17:58:40,1111.83
9857,9857,Cash,2026-05-09 00:54:45,2560.75
9858,9858,PayPal,2024-09-20 09:24:41,1428.65
9859,9859,Cash,2025-01-22 04:49:20,2074.48
9860,9860,Bank Transfer,2025-10-03 17:24:29,1948.97
9861,9861,Cash,2025-05-25 08:36:33,73.5
9862,9862,Cash,2024-09-20 16:10:22,4448.26
9863,9863,Cash,2025-09-29 01:18:12,206.17
9864,9864,Bank Transfer,2025-11-13 17:48:31,1319.65
9865,9865,Credit Card,2025-08-10 18:31:30,2728.49
9866,9866,PayPal,2026-03-28 11:52:15,1654.95
9867,9867,Credit Card,2024-08-29 05:31:11,175.98
9868,9868,Cash,2025-12-15 21:17:34,4239.91
9869,9869,Cash,2025-07-26 08:03:18,2701.28
9870,9870,PayPal,2025-06-29 23:36:42,1159.12
9871,9871,PayPal,2026-03-23 14:59:01,5242.62
9872,9872,Credit Card,2026-06-04 04:40:50,153.69
9873,9873,PayPal,2025-11-28 03:28:09,631.52
9874,9874,Cash,2026-03-22 09:13:37,2384.71
9875,9875,Cash,2025-06-23 07:38:04,160.52
9876,9876,Cash,2026-02-10 02:12:38,3736.38
9877,9877,Cash,2025-08-16 17:32:51,748.63
9878,9878,Bank Transfer,2025-11-20 15:50:57,2814.51
9879,9879,Bank Transfer,2024-12-03 08:53:58,1929.12
9880,9880,Credit Card,2025-10-15 01:50:09,2599.7
9881,9881,Cash,2025-06-08 16:39:04,75.72
9882,9882,Bank Transfer,2026-04-03 13:06:37,1792.74
9883,9883,PayPal,2026-07-20 21:51:39,335.18
9884,9884,Credit Card,2026-02-17 23:27:21,1381.45
9885,9885,PayPal,2025-01-21 17:32:25,2110.88
9886,9886,Credit Card,2025-04-19 16:21:51,1935.33
9887,9887,PayPal,2025-09-06 08:18:16,233.82
9888,9888,Credit Card,2024-10-08 01:06:32,1619.81
9889,9889,Cash,2025-09-12 05:09:40,1285.37
9890,9890,Credit Card,2025-03-19 22:57:28,622.34
9891,9891,Credit Card,2026-07-22 09:46:38,879.51
9892,9892,Credit Card,2026-07-25 16:41:06,2146.88
9893,9893,Bank Transfer,2025-12-30 23:28:40,78.1
9894,9894,PayPal,2025-11-09 18:44:56,2466.91
9895,9895,Cash,2025-05-09 14:41:50,1878.54
9896,9896,Credit Card,2026-02-08 01:02:19,2863.77
9897,9897,Credit Card,2024-09-29 23:50:05,1387.2
9898,9898,Bank Transfer,2025-04-27 10:49:35,2965.14
9899,9899,PayPal,2025-07-25 14:48:21,3038.25
9900,9900,Cash,2026-02-09 01:39:18,1152.0
9901,9901,Credit Card,2025-01-01 10:49:17,650.62
9902,9902,Bank Transfer,2025-07-28 22:51:30,240.88
9903,9903,Credit Card,2026-02-21 14:40:30,430.0
9904,9904,Bank Transfer,2025-08-07 04:35:05,934.16
9905,9905,PayPal,2025-07-27 22:48:57,3918.28
9906,9906,Cash,2024-12-14 06:03:45,465.75
9907,9907,PayPal,2026-02-06 08:35:46,1725.0
9908,9908,Bank Transfer,2025-03-25 04:07:48,2875.11
9909,9909,Bank Transfer,2025-01-14 12:25:57,439.29
9910,9910,PayPal,2025-03-02 01:29:17,2092.16
9911,9911,Cash,2026-04-28 01:38:31,1943.36
9912,9912,Credit Card,2025-05-10 14:42:42,2267.33
9913,9913,PayPal,2026-02-06 06:43:33,1618.32
9914,9914,Credit Card,2025-05-06 16:20:47,1683.02
9915,9915,Credit Card,2024-12-05 02:09:20,556.4
9916,9916,Cash,2025-03-21 22:58:08,1441.42
9917,9917,PayPal,2026-06-02 11:58:38,2212.56
9918,9918,Credit Card,2025-04-10 19:53:15,1730.57
9919,9919,PayPal,2025-03-30 17:03:56,1392.94
9920,9920,Credit Card,2025-12-08 12:16:26,2457.18
9921,9921,PayPal,2026-02-19 18:13:08,4330.41
9922,9922,PayPal,2025-08-19 19:38:22,3159.34
9923,9923,Bank Transfer,2025-04-05 18:52:50,3137.31
9924,9924,PayPal,2025-03-28 11:41:06,2008.68
9925,9925,Credit Card,2025-07-03 01:50:48,201.2
9926,9926,Cash,2026-02-25 09:30:08,1806.47
9927,9927,Credit Card,2025-06-07 20:06:59,1456.47
9928,9928,Credit Card,2026-04-04 20:05:01,2048.45
9929,9929,Credit Card,2025-01-04 10:47:53,3391.02
9930,9930,PayPal,2025-08-20 03:33:01,1955.1
9931,9931,PayPal,2025-12-09 04:31:24,1516.98
9932,9932,Credit Card,2026-03-10 12:40:12,608.78
9933,9933,Cash,2025-02-18 02:03:09,3569.64
9934,9934,Credit Card,2024-10-14 03:41:22,2041.61
9935,9935,PayPal,2024-10-13 06:09:20,1950.17
9936,9936,Cash,2025-02-10 14:40:28,456.53
9937,9937,Cash,2025-10-26 05:40:36,960.47
9938,9938,PayPal,2025-03-15 09:50:52,2123.05
9939,9939,Credit Card,2025-04-18 23:02:03,1739.16
9940,9940,Bank Transfer,2025-09-15 02:52:48,1941.93
9941,9941,PayPal,2025-11-11 16:48:11,1339.65
9942,9942,Cash,2025-04-27 11:38:15,1573.45
9943,9943,Bank Transfer,2026-08-01 05:25:12,2079.27
9944,9944,Bank Transfer,2026-04-19 00:15:05,5814.63
9945,9945,Bank Transfer,2025-07-20 13:25:25,1813.58
9946,9946,Credit Card,2025-12-02 16:24:19,2369.58
9947,9947,Credit Card,2026-08-04 06:16:17,1995.98
9948,9948,Cash,2025-10-10 13:05:01,2522.92
9949,9949,Bank Transfer,2025-09-05 04:50:23,2197.36
9950,9950,Cash,2025-05-08 18:02:47,780.02
9951,9951,Credit Card,2025-10-19 16:32:05,3154.9
9952,9952,Cash,2026-04-11 15:28:11,937.28
9953,9953,Bank Transfer,2025-05-08 02:00:58,236.76
9954,9954,Cash,2025-01-26 11:22:22,409.94
9955,9955,PayPal,2026-07-12 04:49:03,700.62
9956,9956,Cash,2024-10-18 22:42:25,1756.42
9957,9957,Credit Card,2026-03-06 07:24:50,4975.33
9958,9958,Cash,2025-04-29 14:23:21,1864.22
9959,9959,Bank Transfer,2025-03-16 19:04:25,1504.08
9960,9960,Cash,2026-03-11 10:04:25,714.51
9961,9961,PayPal,2024-12-12 05:44:31,2838.73
9962,9962,Credit Card,2024-12-16 03:43:40,1866.88
9963,9963,Credit Card,2026-02-02 18:49:40,3885.05
9964,9964,Bank Transfer,2025-04-07 19:38:41,124.47
9965,9965,PayPal,2025-01-30 16:58:21,3366.72
9966,9966,Credit Card,2026-02-19 10:57:25,78.1
9967,9967,Credit Card,2026-05-25 10:59:05,2099.66
9968,9968,Cash,2025-11-14 21:23:24,1278.62
9969,9969,Cash,2025-06-08 02:37:32,906.74
9970,9970,Bank Transfer,2025-05-17 02:31:03,3517.04
9971,9971,Credit Card,2024-11-11 11:15:19,798.21
9972,9972,PayPal,2025-05-12 05:44:58,1998.8
9973,9973,Cash,2026-06-07 10:05:04,2940.37
9974,9974,PayPal,2026-04-07 14:01:37,134.5
9975,9975,Credit Card,2024-08-13 18:04:55,958.6
9976,9976,Credit Card,2024-09-08 13:50:00,1273.01
9977,9977,Credit Card,2025-11-10 04:15:33,1968.39
9978,9978,PayPal,2026-07-23 22:50:13,2211.81
9979,9979,Bank Transfer,2025-05-28 10:05:59,4381.28
9980,9980,PayPal,2026-07-21 19:48:00,147.16
9981,9981,Cash,2025-04-29 11:08:54,910.58
9982,9982,PayPal,2025-02-12 06:34:35,60.22
9983,9983,Cash,2025-06-04 19:41:05,1734.36
9984,9984,Credit Card,2024-11-24 20:39:18,2082.95
9985,9985,PayPal,2025-04-22 05:53:49,1304.9
9986,9986,Credit Card,2026-05-15 02:56:00,4011.7
9987,9987,Cash,2025-03-15 05:49:06,2145.27
9988,9988,Bank Transfer,2026-02-12 01:42:53,2108.24
9989,9989,Cash,2026-04-09 13:13:02,117.66
9990,9990,Credit Card,2024-11-11 01:53:35,2639.79
9991,9991,Credit Card,2025-11-29 12:07:36,1242.25
9992,9992,PayPal,2025-10-16 17:25:28,823.73
9993,9993,Cash,2025-01-27 03:45:53,704.85
9994,9994,Cash,2025-06-10 08:01:55,5105.72
9995,9995,Cash,2025-06-25 09:11:27,3175.36
9996,9996,Bank Transfer,2024-11-04 20:21:10,2404.53
9997,9997,Credit Card,2026-04-07 21:56:14,3532.4
9998,9998,PayPal,2025-04-27 06:24:34,1888.75
9999,9999,Cash,2025-04-07 07:30:38,1195.74
10000,10000,Bank Transfer,2026-08-02 21:40:12,1505.25
10001,10001,Credit Card,2025-11-15 23:49:05,135.67
10002,10002,Bank Transfer,2025-01-14 23:20:24,1053.62
10003,10003,Cash,2024-10-26 16:21:27,1298.13
10004,10004,Credit Card,2025-08-15 08:22:29,662.4
10005,10005,Bank Transfer,2024-11-11 13:23:42,229.59
10006,10006,Cash,2025-03-24 03:26:13,2912.2
10007,10007,Cash,2024-09-10 10:26:49,4750.21
10008,10008,Bank Transfer,2025-02-17 15:02:09,1863.42
10009,10009,Credit Card,2024-12-24 10:37:34,2272.65
10010,10010,Cash,2024-11-20 22:59:49,2121.83
10011,10011,Credit Card,2025-10-25 04:55:56,2330.68
10012,10012,Cash,2026-01-30 17:24:01,3357.64
10013,10013,Cash,2026-07-08 18:28:45,652.96
10014,10014,Credit Card,2025-12-07 09:55:40,2039.76
10015,10015,Cash,2025-11-16 06:13:23,483.62
10016,10016,Credit Card,2025-07-03 10:18:52,412.93
10017,10017,Bank Transfer,2025-11-14 03:29:06,578.49
10018,10018,Credit Card,2025-08-10 05:49:03,1892.38
10019,10019,Credit Card,2025-12-19 12:30:43,525.48
10020,10020,PayPal,2024-08-16 13:31:05,191.6
10021,10021,Bank Transfer,2026-06-05 00:52:45,900.21
10022,10022,PayPal,2025-02-27 01:15:01,842.45
10023,10023,Credit Card,2026-07-13 17:13:13,2569.35
10024,10024,Credit Card,2025-09-15 17:20:11,1209.57
10025,10025,PayPal,2026-07-12 18:17:40,1975.27
10026,10026,Cash,2026-05-10 07:48:06,2601.26
10027,10027,PayPal,2024-09-15 21:19:20,336.89
10028,10028,Bank Transfer,2026-07-25 02:50:03,2741.1
10029,10029,Credit Card,2025-04-23 16:54:26,453.08
10030,10030,PayPal,2024-11-29 18:49:16,857.9
10031,10031,PayPal,2025-09-26 09:28:15,512.58
10032,10032,Cash,2025-09-11 02:02:32,1012.36
10033,10033,Bank Transfer,2025-02-25 11:58:09,1510.47
10034,10034,Credit Card,2025-11-03 20:04:35,4216.34
10035,10035,Credit Card,2024-12-07 14:55:59,146.2
10036,10036,Bank Transfer,2024-12-18 23:24:06,453.89
10037,10037,Bank Transfer,2026-01-11 18:40:01,816.05
10038,10038,Credit Card,2024-12-13 07:48:57,1018.47
10039,10039,Cash,2025-04-20 11:59:46,1930.48
10040,10040,Cash,2025-10-19 01:25:14,2512.0
10041,10041,Bank Transfer,2026-01-12 07:43:18,2078.03
10042,10042,Cash,2026-07-21 03:51:48,2218.41
10043,10043,Bank Transfer,2026-06-08 02:29:50,517.8
10044,10044,Cash,2026-03-08 12:57:41,1137.71
10045,10045,Cash,2025-07-15 06:31:02,2496.56
10046,10046,Cash,2026-01-19 09:42:53,150.65
10047,10047,Bank Transfer,2025-07-12 20:04:28,290.79
10048,10048,Cash,2025-09-23 05:50:03,2651.94
10049,10049,Cash,2025-04-16 15:34:37,2167.45
10050,10050,PayPal,2024-08-20 19:10:17,585.76
10051,10051,Cash,2025-02-19 08:37:01,829.95
10052,10052,PayPal,2025-08-30 17:35:25,1624.88
10053,10053,PayPal,2026-02-05 09:57:06,2744.54
10054,10054,Credit Card,2024-10-03 14:26:41,160.23
10055,10055,Credit Card,2025-09-16 23:29:58,1603.9
10056,10056,PayPal,2024-09-02 08:02:54,1399.5
10057,10057,Cash,2025-03-16 17:07:29,1216.78
10058,10058,Credit Card,2025-08-04 08:27:13,2197.76
10059,10059,Bank Transfer,2025-06-22 10:09:53,1223.31
10060,10060,Credit Card,2024-10-15 18:31:50,809.7
10061,10061,Cash,2025-08-19 04:54:45,1420.79
10062,10062,PayPal,2025-11-13 14:47:16,45.58
10063,10063,Bank Transfer,2025-01-10 01:16:54,2442.61
10064,10064,Cash,2025-01-19 03:59:32,3328.13
10065,10065,Cash,2025-03-18 23:05:31,1021.6
10066,10066,Credit Card,2026-03-11 23:03:36,1120.11
10067,10067,Cash,2026-07-24 17:05:32,3172.0
10068,10068,PayPal,2024-11-08 02:03:14,2160.66
10069,10069,Bank Transfer,2025-04-30 11:44:23,1442.44
10070,10070,Cash,2024-10-21 21:09:33,824.68
10071,10071,PayPal,2025-11-23 10:17:21,107.44
10072,10072,Bank Transfer,2024-09-10 14:21:26,1499.08
10073,10073,Cash,2025-09-11 14:15:53,2758.06
10074,10074,Bank Transfer,2025-10-18 22:07:27,1462.42
10075,10075,Bank Transfer,2025-09-01 04:40:00,2001.26
10076,10076,PayPal,2026-06-18 17:57:48,1941.42
10077,10077,Credit Card,2024-09-25 16:38:55,657.44
10078,10078,Bank Transfer,2025-05-03 18:10:04,1476.36
10079,10079,Bank Transfer,2024-11-13 18:30:21,5889.12
10080,10080,PayPal,2025-04-28 10:32:02,1107.57
10081,10081,Cash,2026-05-16 15:32:40,2987.02
10082,10082,PayPal,2025-07-27 00:09:06,1567.98
10083,10083,Cash,2025-10-22 11:18:36,417.0
10084,10084,PayPal,2024-08-06 19:58:47,3377.74
10085,10085,PayPal,2024-12-28 23:39:12,1260.06
10086,10086,Bank Transfer,2025-09-29 22:06:35,1531.22
10087,10087,Cash,2026-06-26 18:31:11,3077.24
10088,10088,Credit Card,2024-12-16 00:55:10,1225.81
10089,10089,Credit Card,2025-05-14 20:40:10,2404.46
10090,10090,Credit Card,2024-12-30 12:21:23,1699.15
10091,10091,Credit Card,2024-11-29 10:24:31,192.59
10092,10092,Credit Card,2024-11-28 17:58:17,688.77
10093,10093,Bank Transfer,2026-07-05 08:41:04,3379.36
10094,10094,Credit Card,2025-06-06 22:21:02,1722.1
10095,10095,Credit Card,2026-03-02 04:15:21,1265.02
10096,10096,Credit Card,2025-07-15 13:34:18,3328.06
10097,10097,Cash,2024-12-24 15:12:57,2832.98
10098,10098,Bank Transfer,2026-05-30 01:46:37,4188.68
10099,10099,Bank Transfer,2025-04-29 05:34:13,1375.57
10100,10100,PayPal,2025-12-25 02:41:14,539.15
10101,10101,PayPal,2026-05-29 09:38:16,310.71
10102,10102,Credit Card,2025-10-12 23:40:11,1665.17
10103,10103,Bank Transfer,2025-11-06 16:59:34,4014.72
10104,10104,Bank Transfer,2026-02-24 15:15:44,759.8
10105,10105,PayPal,2025-12-13 13:57:58,747.83
10106,10106,PayPal,2026-04-23 11:27:25,1692.0
10107,10107,PayPal,2025-04-05 17:46:07,1232.96
10108,10108,PayPal,2025-01-21 19:19:15,113.23
10109,10109,Cash,2026-07-05 13:01:36,1075.13
10110,10110,PayPal,2024-08-10 23:01:41,1246.04
10111,10111,Bank Transfer,2025-05-17 16:55:45,375.33
10112,10112,Cash,2025-02-21 10:44:41,4406.72
10113,10113,Cash,2025-02-12 18:00:27,2054.57
10114,10114,Bank Transfer,2025-09-03 23:46:06,424.77
10115,10115,Bank Transfer,2025-05-11 16:04:10,1292.64
10116,10116,Cash,2026-03-30 21:14:14,859.64
10117,10117,PayPal,2026-06-12 11:39:11,4282.69
10118,10118,Bank Transfer,2026-05-14 02:25:10,225.43
10119,10119,PayPal,2025-07-21 16:18:28,2192.17
10120,10120,Cash,2025-03-07 18:14:04,534.06
10121,10121,PayPal,2025-04-05 06:19:19,418.42
10122,10122,Cash,2024-09-27 12:25:13,3259.48
10123,10123,PayPal,2026-04-26 23:55:33,1481.13
10124,10124,Credit Card,2025-03-01 17:30:47,3593.53
10125,10125,PayPal,2025-03-08 17:49:19,2118.09
10126,10126,Cash,2026-03-07 16:48:34,1627.07
10127,10127,Credit Card,2026-04-13 12:51:02,3126.36
10128,10128,PayPal,2026-02-07 06:08:47,2054.04
10129,10129,PayPal,2026-07-25 15:34:53,2442.26
10130,10130,Bank Transfer,2026-03-14 00:23:15,1560.3
10131,10131,Bank Transfer,2025-03-07 11:54:38,2034.93
10132,10132,Credit Card,2026-02-27 02:54:55,4644.17
10133,10133,Bank Transfer,2025-07-01 10:14:37,1529.39
10134,10134,Cash,2026-02-18 08:16:19,1557.16
10135,10135,Credit Card,2025-07-16 05:18:55,1400.96
10136,10136,Bank Transfer,2025-03-30 16:52:09,298.26
10137,10137,Cash,2026-06-27 11:39:27,1505.32
10138,10138,Bank Transfer,2025-03-09 19:09:51,1646.33
10139,10139,Bank Transfer,2025-05-26 06:52:09,2371.7
10140,10140,Cash,2025-11-29 08:31:56,2028.8
10141,10141,Credit Card,2025-02-28 09:18:28,1156.05
10142,10142,Credit Card,2026-05-31 17:09:34,4887.29
10143,10143,PayPal,2025-01-28 23:03:50,2425.79
10144,10144,Bank Transfer,2024-10-24 05:03:32,92.34
10145,10145,Credit Card,2025-11-16 21:35:02,2579.66
10146,10146,Cash,2024-10-22 02:10:33,798.6
10147,10147,Bank Transfer,2026-04-24 20:52:52,2659.89
10148,10148,Credit Card,2026-04-20 16:36:12,2480.11
10149,10149,Cash,2024-09-23 09:44:42,1745.6
10150,10150,Credit Card,2025-08-16 10:44:13,2687.22
10151,10151,Credit Card,2024-12-03 23:18:16,572.75
10152,10152,Cash,2026-01-06 01:25:01,1595.97
10153,10153,Credit Card,2025-02-05 23:39:04,4296.02
10154,10154,Cash,2025-11-16 18:26:21,587.02
10155,10155,Credit Card,2026-07-14 12:15:16,2069.82
10156,10156,PayPal,2025-04-14 14:43:18,237.82
10157,10157,Cash,2025-08-12 19:09:50,1877.1
10158,10158,Credit Card,2025-05-30 05:08:03,4148.54
10159,10159,Bank Transfer,2026-04-28 15:30:40,3329.28
10160,10160,Credit Card,2024-12-22 06:16:35,1400.26
10161,10161,Cash,2024-09-25 05:37:38,3141.59
10162,10162,Cash,2026-06-28 07:47:26,2908.84
10163,10163,PayPal,2026-05-21 23:12:18,3772.54
10164,10164,Bank Transfer,2025-10-18 01:48:21,2477.79
10165,10165,Cash,2026-07-01 01:10:11,154.56
10166,10166,PayPal,2026-05-16 22:33:09,1151.63
10167,10167,Credit Card,2026-06-13 18:01:29,2603.15
10168,10168,Bank Transfer,2025-08-21 14:52:53,214.76
10169,10169,PayPal,2026-02-13 08:59:30,2067.2
10170,10170,PayPal,2025-07-08 01:50:33,422.18
10171,10171,PayPal,2025-02-21 09:12:14,673.92
10172,10172,Cash,2024-12-01 03:21:45,1052.96
10173,10173,Bank Transfer,2024-12-05 19:00:26,2844.8
10174,10174,Bank Transfer,2026-03-29 04:50:53,3077.16
10175,10175,Cash,2025-09-02 13:46:45,2260.04
10176,10176,Bank Transfer,2025-03-25 12:41:25,1955.66
10177,10177,Bank Transfer,2025-07-25 21:22:38,533.66
10178,10178,PayPal,2025-09-23 04:08:08,4236.46
10179,10179,Cash,2026-07-05 03:54:56,2589.17
10180,10180,Credit Card,2025-06-28 02:50:17,347.94
10181,10181,Bank Transfer,2026-02-07 13:55:26,2557.42
10182,10182,Cash,2026-07-26 09:25:16,426.01
10183,10183,PayPal,2025-06-30 07:05:06,1453.95
10184,10184,Bank Transfer,2025-07-24 10:09:30,2806.6
10185,10185,Credit Card,2026-01-12 02:31:36,591.49
10186,10186,Bank Transfer,2025-01-18 09:28:43,3790.3
10187,10187,Cash,2024-09-28 00:42:26,1554.63
10188,10188,Bank Transfer,2025-05-30 12:40:56,570.4
10189,10189,Credit Card,2026-01-30 03:14:25,685.24
10190,10190,PayPal,2025-03-10 06:12:25,727.01
10191,10191,Bank Transfer,2024-10-10 23:21:55,836.55
10192,10192,Credit Card,2025-12-31 10:54:40,3659.59
10193,10193,Bank Transfer,2026-06-01 14:36:28,1959.24
10194,10194,Cash,2026-01-02 04:07:48,2122.47
10195,10195,Bank Transfer,2024-08-09 02:09:49,1876.78
10196,10196,PayPal,2025-12-25 14:47:43,292.14
10197,10197,Bank Transfer,2025-04-29 19:46:15,1597.8
10198,10198,Credit Card,2025-07-02 06:45:28,1220.7
10199,10199,PayPal,2025-08-20 12:19:55,1959.71
10200,10200,PayPal,2026-06-03 16:50:21,514.16
10201,10201,Bank Transfer,2024-12-22 11:46:22,1551.97
10202,10202,PayPal,2025-10-16 22:52:11,763.65
10203,10203,Credit Card,2024-12-10 04:25:11,266.2
10204,10204,Bank Transfer,2026-04-17 16:29:58,3084.96
10205,10205,Cash,2025-06-15 10:58:09,135.67
10206,10206,Credit Card,2025-10-24 15:23:38,827.77
10207,10207,Credit Card,2025-03-09 13:57:36,628.37
10208,10208,Credit Card,2024-11-25 03:31:49,2266.22
10209,10209,Cash,2026-07-05 21:17:39,1993.59
10210,10210,Credit Card,2024-09-22 08:01:05,743.95
10211,10211,Credit Card,2025-11-15 15:18:17,4472.89
10212,10212,PayPal,2024-09-07 05:36:07,1304.25
10213,10213,PayPal,2026-05-17 20:14:09,2961.86
10214,10214,PayPal,2025-06-29 00:17:18,2580.99
10215,10215,PayPal,2025-02-09 15:13:13,3766.13
10216,10216,PayPal,2024-12-29 18:49:36,969.9
10217,10217,PayPal,2024-10-31 22:19:51,1038.12
10218,10218,Bank Transfer,2024-08-23 22:05:22,1012.46
10219,10219,PayPal,2025-10-10 21:43:22,1244.73
10220,10220,Bank Transfer,2025-06-06 15:00:42,4008.61
10221,10221,Cash,2025-01-01 17:55:16,1952.21
10222,10222,PayPal,2025-08-08 15:13:58,1320.06
10223,10223,PayPal,2025-04-23 09:06:31,1770.18
10224,10224,Cash,2026-02-12 21:37:25,1067.6
10225,10225,Cash,2026-02-03 04:19:57,2405.36
10226,10226,PayPal,2024-08-22 05:07:39,3286.4
10227,10227,PayPal,2024-10-30 12:04:33,1759.2
10228,10228,Bank Transfer,2024-10-03 09:42:54,1739.93
10229,10229,Cash,2025-09-29 07:11:42,1619.34
10230,10230,PayPal,2024-10-16 18:59:43,1613.13
10231,10231,Credit Card,2026-02-09 16:10:06,279.12
10232,10232,Credit Card,2026-05-30 18:23:13,782.68
10233,10233,Cash,2024-09-06 06:52:49,3311.55
10234,10234,Cash,2025-05-30 05:01:05,1359.74
10235,10235,Credit Card,2026-03-13 17:09:47,2472.5
10236,10236,PayPal,2025-09-22 16:44:34,3512.18
10237,10237,Bank Transfer,2024-11-04 14:59:09,1235.67
10238,10238,Credit Card,2024-12-19 06:25:52,3472.38
10239,10239,Cash,2025-06-04 12:22:53,341.76
10240,10240,Bank Transfer,2024-11-27 14:50:13,730.02
10241,10241,Cash,2024-10-16 23:13:45,3506.23
10242,10242,Cash,2026-02-07 00:41:20,2939.88
10243,10243,Cash,2025-03-31 01:00:50,2042.33
10244,10244,PayPal,2025-06-01 05:17:25,1397.25
10245,10245,Credit Card,2026-02-10 21:44:50,2846.79
10246,10246,Bank Transfer,2025-01-29 10:14:43,885.49
10247,10247,Cash,2026-07-17 22:51:29,2388.57
10248,10248,PayPal,2025-07-15 21:57:22,1544.56
10249,10249,Bank Transfer,2024-11-04 05:15:37,2124.07
10250,10250,Credit Card,2024-09-23 03:14:55,2723.94
10251,10251,Cash,2026-04-10 00:10:48,1046.65
10252,10252,PayPal,2025-06-29 21:24:55,342.68
10253,10253,PayPal,2024-09-25 13:44:54,1313.07
10254,10254,Credit Card,2025-12-06 02:01:12,841.46
10255,10255,Bank Transfer,2026-06-07 13:05:37,775.13
10256,10256,Bank Transfer,2025-04-24 14:23:12,318.84
10257,10257,Cash,2026-02-18 09:24:31,1477.02
10258,10258,Bank Transfer,2025-06-18 08:07:19,3404.49
10259,10259,Cash,2025-10-30 22:08:31,282.73
10260,10260,PayPal,2026-06-03 18:42:59,1097.76
10261,10261,PayPal,2024-08-15 17:00:34,4166.16
10262,10262,Credit Card,2025-11-30 02:27:37,2801.14
10263,10263,PayPal,2025-08-02 16:18:16,470.58
10264,10264,Credit Card,2026-01-31 07:01:34,796.93
10265,10265,Cash,2024-08-18 00:24:10,1157.19
10266,10266,PayPal,2024-12-27 08:35:43,3522.28
10267,10267,Bank Transfer,2025-06-05 18:02:10,789.78
