order_item_id,order_id,product_id,quantity,price
25025,8451,228,1,14.67
25026,8451,16,1,404.53
25027,8451,66,4,489.1
25028,8452,293,4,175.16
25029,8452,274,4,309.88
25030,8453,169,1,292.39
25031,8453,205,4,57.76
25032,8453,282,3,246.34
25033,8454,190,1,223.68
25034,8455,1,4,321.52
25035,8455,25,1,185.59
25036,8455,113,1,291.56
25037,8455,191,1,258.03
25038,8455,278,1,47.9
25039,8456,83,4,125.28
25040,8456,88,4,53.72
25041,8456,154,1,93.78
25042,8456,247,2,237.8
25043,8457,87,2,31.81
25044,8457,147,2,24.75
25045,8458,85,2,331.2
25046,8458,106,1,369.19
25047,8459,236,1,341.18
25048,8459,47,2,299.96
25049,8459,198,2,126.2
25050,8459,53,2,229.59
25051,8459,103,3,497.73
25052,8460,99,4,433.0
25053,8460,130,2,469.77
25054,8461,76,2,118.91
25055,8461,101,2,463.63
25056,8461,248,1,30.78
25057,8461,10,4,405.67
25058,8462,74,3,64.9
25059,8462,97,4,378.01
25060,8462,87,3,31.81
25061,8462,70,2,482.36
25062,8463,293,2,175.16
25063,8463,152,4,85.44
25064,8463,81,1,271.92
25065,8463,244,3,166.79
25066,8464,86,4,208.5
25067,8464,246,3,213.67
25068,8465,261,4,103.17
25069,8465,63,3,123.53
25070,8465,120,4,40.91
25071,8465,173,2,195.67
25072,8465,297,2,64.18
25073,8466,238,4,68.18
25074,8466,28,2,306.52
25075,8466,65,3,367.29
25076,8467,138,3,141.96
25077,8468,185,4,375.33
25078,8468,175,3,5.84
25079,8468,278,2,47.9
25080,8468,200,4,210.15
25081,8469,68,1,473.69
25082,8469,279,3,376.49
25083,8469,184,4,213.12
25084,8469,55,2,93.43
25085,8469,62,1,492.73
25086,8470,172,4,305.07
25087,8470,293,1,175.16
25088,8470,285,2,10.02
25089,8470,218,4,389.95
25090,8471,244,1,166.79
25091,8472,115,4,284.79
25092,8473,178,2,39.64
25093,8473,16,1,404.53
25094,8474,222,3,73.5
25095,8474,81,2,271.92
25096,8474,229,2,193.29
25097,8475,12,4,173.42
25098,8475,162,2,117.66
25099,8475,182,3,207.15
25100,8475,262,2,416.13
25101,8475,256,1,482.05
25102,8476,285,2,10.02
25103,8476,33,2,118.38
25104,8476,118,3,69.78
25105,8476,49,4,471.5
25106,8477,102,1,146.2
25107,8477,263,3,350.11
25108,8477,296,2,64.72
25109,8477,147,1,24.75
25110,8478,153,3,92.64
25111,8478,247,1,237.8
25112,8479,53,4,229.59
25113,8479,243,3,192.66
25114,8479,112,3,204.87
25115,8479,108,2,241.01
25116,8479,146,4,185.5
25117,8480,297,3,64.18
25118,8480,164,3,432.85
25119,8480,115,1,284.79
25120,8480,299,3,370.61
25121,8480,74,4,64.9
25122,8481,53,2,229.59
25123,8481,283,1,132.88
25124,8481,32,3,422.21
25125,8481,210,2,267.91
25126,8482,232,3,271.42
25127,8482,122,2,271.13
25128,8482,286,2,124.47
25129,8483,292,4,187.67
25130,8483,276,3,366.86
25131,8483,156,3,432.71
25132,8484,163,1,100.6
25133,8484,159,1,430.0
25134,8484,162,4,117.66
25135,8485,15,3,424.51
25136,8485,259,1,159.42
25137,8485,195,1,51.23
25138,8485,205,4,57.76
25139,8485,92,3,142.88
25140,8486,117,2,160.52
25141,8486,99,1,433.0
25142,8486,285,2,10.02
25143,8487,169,1,292.39
25144,8488,204,3,376.73
25145,8488,23,3,120.23
25146,8488,2,3,141.14
25147,8489,136,4,453.14
25148,8489,137,4,50.69
25149,8490,249,4,326.82
25150,8490,265,2,399.13
25151,8490,216,4,227.78
25152,8490,80,3,142.85
25153,8490,166,2,341.36
25154,8491,152,1,85.44
25155,8492,60,4,5.28
25156,8492,57,3,256.29
25157,8492,248,2,30.78
25158,8492,226,1,107.38
25159,8492,121,2,499.23
25160,8493,185,3,375.33
25161,8493,285,2,10.02
25162,8493,165,2,178.82
25163,8493,118,4,69.78
25164,8493,72,2,159.3
25165,8494,221,4,171.24
25166,8494,239,3,18.35
25167,8494,28,4,306.52
25168,8494,102,4,146.2
25169,8494,111,2,38.64
25170,8495,189,3,305.3
25171,8495,295,1,139.1
25172,8495,132,1,278.85
25173,8496,158,3,58.51
25174,8496,260,4,479.3
25175,8496,82,2,441.78
25176,8496,291,1,125.44
25177,8496,101,4,463.63
25178,8497,227,3,452.9
25179,8497,125,3,146.07
25180,8497,54,3,361.24
25181,8497,193,4,331.13
25182,8498,255,1,187.6
25183,8499,224,3,36.79
25184,8500,87,4,31.81
25185,8500,108,3,241.01
25186,8500,73,1,189.84
25187,8501,116,2,134.08
25188,8502,117,4,160.52
25189,8502,153,4,92.64
25190,8502,148,3,342.62
25191,8503,147,3,24.75
25192,8503,187,1,417.69
25193,8503,3,3,369.55
25194,8503,16,1,404.53
25195,8503,230,4,152.81
25196,8504,235,3,19.37
25197,8504,72,1,159.3
25198,8504,3,2,369.55
25199,8504,158,3,58.51
25200,8505,58,3,190.09
25201,8506,293,2,175.16
25202,8506,207,3,234.95
25203,8507,26,3,108.71
25204,8507,49,1,471.5
25205,8507,277,4,426.6
25206,8508,80,3,142.85
25207,8508,15,2,424.51
25208,8508,10,3,405.67
25209,8508,130,4,469.77
25210,8509,281,4,249.68
25211,8509,270,4,219.59
25212,8509,151,4,81.5
25213,8510,257,3,390.01
25214,8510,44,2,431.25
25215,8510,76,4,118.91
25216,8510,98,2,206.17
25217,8511,112,1,204.87
25218,8511,58,2,190.09
25219,8511,286,2,124.47
25220,8511,294,2,168.74
25221,8512,3,3,369.55
25222,8512,57,4,256.29
25223,8512,105,4,151.87
25224,8512,212,4,224.07
25225,8512,259,4,159.42
25226,8513,85,3,331.2
25227,8513,202,4,249.72
25228,8514,285,3,10.02
25229,8514,298,2,346.63
25230,8514,64,4,285.84
25231,8515,127,4,492.01
25232,8515,79,4,168.56
25233,8515,51,3,137.08
25234,8516,252,2,80.43
25235,8517,77,2,40.14
25236,8517,10,3,405.67
25237,8518,215,4,83.78
25238,8518,272,2,80.73
25239,8518,269,3,212.93
25240,8518,107,4,160.23
25241,8518,284,2,300.1
25242,8519,55,3,93.43
25243,8519,298,4,346.63
25244,8519,91,2,227.06
25245,8519,152,1,85.44
25246,8519,81,1,271.92
25247,8520,132,4,278.85
25248,8520,218,4,389.95
25249,8520,52,2,60.22
25250,8520,142,2,60.38
25251,8521,273,4,263.26
25252,8521,65,3,367.29
25253,8521,68,2,473.69
25254,8521,95,3,30.04
25255,8521,116,2,134.08
25256,8522,237,1,86.7
25257,8522,40,3,374.77
25258,8523,107,3,160.23
25259,8523,252,1,80.43
25260,8524,283,1,132.88
25261,8524,281,1,249.68
25262,8524,93,1,462.02
25263,8525,145,1,217.74
25264,8525,172,2,305.07
25265,8525,254,1,235.19
25266,8526,7,3,18.14
25267,8526,59,4,476.98
25268,8526,30,3,192.83
25269,8527,123,1,70.57
25270,8527,152,1,85.44
25271,8527,10,3,405.67
25272,8527,187,3,417.69
25273,8528,192,2,480.12
25274,8528,210,3,267.91
25275,8529,200,1,210.15
25276,8529,207,4,234.95
25277,8529,92,4,142.88
25278,8530,281,2,249.68
25279,8530,128,3,266.83
25280,8530,192,1,480.12
25281,8530,294,4,168.74
25282,8530,211,2,162.06
25283,8531,294,3,168.74
25284,8532,243,3,192.66
25285,8532,165,1,178.82
25286,8532,103,4,497.73
25287,8532,206,3,92.06
25288,8533,263,1,350.11
25289,8533,117,2,160.52
25290,8533,8,1,326.69
25291,8533,246,3,213.67
25292,8534,84,4,206.49
25293,8534,293,1,175.16
25294,8534,63,1,123.53
25295,8534,170,1,58.66
25296,8535,275,2,244.33
25297,8535,188,4,109.04
25298,8535,254,4,235.19
25299,8535,203,2,329.75
25300,8536,224,1,36.79
25301,8537,283,4,132.88
25302,8537,129,1,279.53
25303,8537,191,2,258.03
25304,8537,251,4,103.68
25305,8537,227,1,452.9
25306,8538,43,3,249.29
25307,8538,59,1,476.98
25308,8538,205,1,57.76
25309,8539,172,2,305.07
25310,8539,32,4,422.21
25311,8540,161,4,156.07
25312,8541,115,3,284.79
25313,8541,64,2,285.84
25314,8541,33,3,118.38
25315,8541,258,3,58.51
25316,8541,45,3,84.19
25317,8542,251,3,103.68
25318,8542,206,1,92.06
25319,8542,177,4,336.96
25320,8543,246,2,213.67
25321,8544,225,1,273.59
25322,8544,62,2,492.73
25323,8544,130,2,469.77
25324,8544,15,3,424.51
25325,8545,93,3,462.02
25326,8546,84,2,206.49
25327,8546,5,4,213.85
25328,8547,296,3,64.72
25329,8548,229,2,193.29
25330,8549,54,3,361.24
25331,8549,131,2,62.14
25332,8549,59,3,476.98
25333,8549,12,2,173.42
25334,8550,87,1,31.81
25335,8551,67,2,67.25
25336,8552,263,4,350.11
25337,8552,97,3,378.01
25338,8552,163,4,100.6
25339,8553,161,3,156.07
25340,8553,97,4,378.01
25341,8553,92,3,142.88
25342,8553,149,1,180.07
25343,8554,166,2,341.36
25344,8554,50,1,61.7
25345,8555,203,4,329.75
25346,8556,203,4,329.75
25347,8556,190,3,223.68
25348,8557,269,1,212.93
25349,8558,143,2,78.78
25350,8559,203,3,329.75
25351,8559,94,4,431.37
25352,8559,268,3,325.53
25353,8559,44,4,431.25
25354,8559,15,3,424.51
25355,8560,21,1,27.68
25356,8560,1,3,321.52
25357,8561,142,1,60.38
25358,8561,126,4,273.89
25359,8561,177,4,336.96
25360,8561,163,4,100.6
25361,8561,176,4,344.99
25362,8562,203,2,329.75
25363,8562,102,1,146.2
25364,8562,283,1,132.88
25365,8562,84,3,206.49
25366,8563,110,4,426.41
25367,8563,107,1,160.23
25368,8563,201,4,101.25
25369,8564,257,4,390.01
25370,8564,161,1,156.07
25371,8564,159,4,430.0
25372,8564,135,4,135.67
25373,8565,203,2,329.75
25374,8566,37,1,252.12
25375,8566,138,2,141.96
25376,8566,259,1,159.42
25377,8567,234,3,113.61
25378,8568,156,4,432.71
25379,8568,206,4,92.06
25380,8568,92,4,142.88
25381,8569,275,4,244.33
25382,8569,103,1,497.73
25383,8569,54,2,361.24
25384,8570,33,3,118.38
25385,8570,203,4,329.75
25386,8571,204,4,376.73
25387,8571,176,3,344.99
25388,8572,200,1,210.15
25389,8572,210,3,267.91
25390,8573,202,2,249.72
25391,8573,62,4,492.73
25392,8573,221,3,171.24
25393,8573,259,4,159.42
25394,8573,14,1,50.91
25395,8574,180,1,424.77
25396,8574,43,2,249.29
25397,8575,267,4,332.45
25398,8575,244,2,166.79
25399,8576,26,3,108.71
25400,8576,35,4,109.44
25401,8576,284,3,300.1
25402,8576,32,4,422.21
25403,8577,187,4,417.69
25404,8578,218,2,389.95
25405,8578,184,4,213.12
25406,8579,22,4,148.25
25407,8580,277,2,426.6
25408,8580,198,1,126.2
25409,8581,202,3,249.72
25410,8582,56,4,314.52
25411,8583,6,2,113.23
25412,8583,49,3,471.5
25413,8583,46,2,300.22
25414,8583,239,3,18.35
25415,8583,76,4,118.91
25416,8584,80,4,142.85
25417,8585,31,3,280.69
25418,8585,22,4,148.25
25419,8585,299,2,370.61
25420,8586,218,2,389.95
25421,8587,49,3,471.5
25422,8587,31,4,280.69
25423,8588,88,4,53.72
25424,8588,140,2,84.98
25425,8588,6,4,113.23
25426,8588,42,2,498.68
25427,8589,51,2,137.08
25428,8590,237,1,86.7
25429,8590,82,4,441.78
25430,8590,14,2,50.91
25431,8590,299,4,370.61
25432,8590,57,3,256.29
25433,8591,155,4,465.75
25434,8591,49,2,471.5
25435,8592,19,2,311.17
25436,8592,291,4,125.44
25437,8592,182,4,207.15
25438,8593,108,3,241.01
25439,8594,192,3,480.12
25440,8594,73,2,189.84
25441,8594,191,4,258.03
25442,8594,223,3,348.51
25443,8594,3,1,369.55
25444,8595,143,3,78.78
25445,8595,51,3,137.08
25446,8595,81,2,271.92
25447,8595,117,3,160.52
25448,8596,44,1,431.25
25449,8596,175,4,5.84
25450,8596,130,1,469.77
25451,8596,229,2,193.29
25452,8597,44,3,431.25
25453,8597,147,3,24.75
25454,8598,285,4,10.02
25455,8599,58,2,190.09
25456,8599,209,1,71.0
25457,8599,261,1,103.17
25458,8600,75,4,172.35
25459,8600,294,1,168.74
25460,8600,147,4,24.75
25461,8601,6,4,113.23
25462,8602,175,4,5.84
25463,8602,96,3,12.31
25464,8602,40,3,374.77
25465,8602,203,3,329.75
25466,8602,272,2,80.73
25467,8603,202,2,249.72
25468,8603,39,4,373.77
25469,8603,245,4,192.67
25470,8603,63,1,123.53
25471,8604,15,4,424.51
25472,8604,64,2,285.84
25473,8605,91,4,227.06
25474,8606,123,3,70.57
25475,8606,83,2,125.28
25476,8606,57,4,256.29
25477,8606,218,1,389.95
25478,8606,24,3,142.6
25479,8607,249,3,326.82
25480,8607,300,3,296.85
25481,8607,183,2,151.35
25482,8607,51,1,137.08
25483,8607,15,2,424.51
25484,8608,3,2,369.55
25485,8608,206,4,92.06
25486,8608,258,3,58.51
25487,8608,4,4,446.63
25488,8608,159,1,430.0
25489,8609,288,2,240.67
25490,8609,262,4,416.13
25491,8609,232,2,271.42
25492,8609,64,4,285.84
25493,8609,289,4,226.85
25494,8610,36,1,360.37
25495,8610,54,2,361.24
25496,8610,95,4,30.04
25497,8610,284,3,300.1
25498,8610,283,2,132.88
25499,8611,17,4,270.43
25500,8612,209,1,71.0
25501,8612,66,4,489.1
25502,8613,145,1,217.74
25503,8613,257,2,390.01
25504,8614,16,2,404.53
25505,8614,206,2,92.06
25506,8614,151,4,81.5
25507,8614,72,3,159.3
25508,8615,163,1,100.6
25509,8615,221,3,171.24
25510,8615,109,1,82.93
25511,8615,73,1,189.84
25512,8615,111,2,38.64
25513,8616,174,3,131.09
25514,8617,119,2,231.33
25515,8618,182,1,207.15
25516,8618,110,4,426.41
25517,8618,291,4,125.44
25518,8618,6,2,113.23
25519,8618,165,3,178.82
25520,8619,55,3,93.43
25521,8619,255,3,187.6
25522,8619,58,3,190.09
25523,8619,7,3,18.14
25524,8619,131,3,62.14
25525,8620,106,4,369.19
25526,8620,203,1,329.75
25527,8620,32,4,422.21
25528,8621,235,2,19.37
25529,8621,110,1,426.41
25530,8621,199,4,425.62
25531,8621,188,3,109.04
25532,8622,94,1,431.37
25533,8622,73,4,189.84
25534,8622,50,2,61.7
25535,8622,239,1,18.35
25536,8623,155,1,465.75
25537,8623,127,2,492.01
25538,8623,138,4,141.96
25539,8623,102,3,146.2
25540,8624,14,1,50.91
25541,8624,19,4,311.17
25542,8624,36,1,360.37
25543,8624,221,1,171.24
25544,8625,143,1,78.78
25545,8625,288,4,240.67
25546,8625,261,4,103.17
25547,8625,47,3,299.96
25548,8626,225,2,273.59
25549,8626,48,3,129.45
25550,8626,219,1,123.43
25551,8626,61,1,14.64
25552,8626,131,4,62.14
25553,8627,250,3,24.93
25554,8627,100,1,192.59
25555,8627,160,2,409.21
25556,8628,41,4,293.85
25557,8629,56,1,314.52
25558,8630,171,2,365.63
25559,8630,271,3,446.33
25560,8630,72,4,159.3
25561,8630,235,2,19.37
25562,8631,95,4,30.04
25563,8631,175,3,5.84
25564,8631,170,1,58.66
25565,8631,69,2,266.2
25566,8631,137,3,50.69
25567,8632,143,4,78.78
25568,8632,30,2,192.83
25569,8632,144,4,187.76
25570,8632,232,3,271.42
25571,8632,138,3,141.96
25572,8633,4,2,446.63
25573,8633,194,2,333.61
25574,8633,199,4,425.62
25575,8633,89,1,172.95
25576,8634,231,1,446.36
25577,8634,137,2,50.69
25578,8634,232,4,271.42
25579,8635,61,1,14.64
25580,8635,96,4,12.31
25581,8635,262,1,416.13
25582,8635,195,1,51.23
25583,8636,53,4,229.59
25584,8636,258,1,58.51
25585,8637,289,1,226.85
25586,8637,59,4,476.98
25587,8638,192,3,480.12
25588,8638,217,4,420.73
25589,8638,170,4,58.66
25590,8638,81,1,271.92
25591,8638,11,4,403.88
25592,8639,82,1,441.78
25593,8640,36,2,360.37
25594,8640,127,2,492.01
25595,8640,146,1,185.5
25596,8640,78,3,118.33
25597,8640,290,4,150.65
25598,8641,49,2,471.5
25599,8642,158,3,58.51
25600,8642,98,4,206.17
25601,8643,52,1,60.22
25602,8643,299,4,370.61
25603,8643,235,4,19.37
25604,8643,243,3,192.66
25605,8643,291,4,125.44
25606,8644,43,3,249.29
25607,8644,255,1,187.6
25608,8644,75,3,172.35
25609,8644,22,2,148.25
25610,8645,31,1,280.69
25611,8645,55,1,93.43
25612,8645,59,4,476.98
25613,8645,162,2,117.66
25614,8646,245,3,192.67
25615,8646,146,4,185.5
25616,8646,89,3,172.95
25617,8646,21,4,27.68
25618,8647,198,2,126.2
25619,8648,258,2,58.51
25620,8648,295,4,139.1
25621,8649,228,3,14.67
25622,8649,255,2,187.6
25623,8649,276,3,366.86
25624,8649,131,1,62.14
25625,8650,57,3,256.29
25626,8650,294,1,168.74
25627,8650,285,1,10.02
25628,8650,223,2,348.51
25629,8651,187,2,417.69
25630,8652,122,2,271.13
25631,8652,116,1,134.08
25632,8652,160,1,409.21
25633,8652,3,3,369.55
25634,8652,200,4,210.15
25635,8653,180,4,424.77
25636,8654,74,2,64.9
25637,8655,218,4,389.95
25638,8656,39,3,373.77
25639,8656,189,3,305.3
25640,8656,204,3,376.73
25641,8656,8,3,326.69
25642,8657,227,4,452.9
25643,8657,187,3,417.69
25644,8657,19,3,311.17
25645,8657,224,1,36.79
25646,8658,237,2,86.7
25647,8658,112,4,204.87
25648,8658,146,4,185.5
25649,8659,285,2,10.02
25650,8659,1,2,321.52
25651,8659,289,1,226.85
25652,8660,217,4,420.73
25653,8660,42,3,498.68
25654,8660,224,2,36.79
25655,8660,103,3,497.73
25656,8661,59,2,476.98
25657,8662,88,3,53.72
25658,8662,280,3,335.75
25659,8663,274,1,309.88
25660,8663,164,2,432.85
25661,8663,228,4,14.67
25662,8664,39,2,373.77
25663,8665,178,1,39.64
25664,8666,223,4,348.51
25665,8666,257,2,390.01
25666,8666,122,3,271.13
25667,8666,185,1,375.33
25668,8667,183,2,151.35
25669,8667,91,4,227.06
25670,8668,72,2,159.3
25671,8668,180,1,424.77
25672,8668,146,1,185.5
25673,8669,258,1,58.51
25674,8669,243,4,192.66
25675,8670,161,1,156.07
25676,8670,154,3,93.78
25677,8670,127,3,492.01
25678,8670,92,2,142.88
25679,8670,271,4,446.33
25680,8671,129,4,279.53
25681,8671,11,4,403.88
25682,8671,124,4,39.05
25683,8671,237,3,86.7
25684,8672,97,3,378.01
25685,8672,291,3,125.44
25686,8673,141,2,354.31
25687,8673,73,2,189.84
25688,8673,39,3,373.77
25689,8673,150,1,437.98
25690,8674,34,4,161.15
25691,8674,92,2,142.88
25692,8674,186,1,286.71
25693,8674,98,4,206.17
25694,8674,68,4,473.69
25695,8675,57,4,256.29
25696,8675,94,2,431.37
25697,8675,210,3,267.91
25698,8675,293,3,175.16
25699,8675,199,1,425.62
25700,8676,163,4,100.6
25701,8676,259,3,159.42
25702,8676,19,1,311.17
25703,8676,105,4,151.87
25704,8677,69,2,266.2
25705,8677,29,4,365.92
25706,8677,109,2,82.93
25707,8677,206,1,92.06
25708,8678,208,1,459.15
25709,8678,94,4,431.37
25710,8678,175,3,5.84
25711,8678,177,3,336.96
25712,8679,180,2,424.77
25713,8679,127,4,492.01
25714,8680,288,1,240.67
25715,8680,164,2,432.85
25716,8680,19,1,311.17
25717,8680,223,3,348.51
25718,8680,245,4,192.67
25719,8681,108,1,241.01
25720,8681,235,3,19.37
25721,8682,176,2,344.99
25722,8682,25,3,185.59
25723,8682,50,2,61.7
25724,8683,15,4,424.51
25725,8683,97,4,378.01
25726,8684,232,1,271.42
25727,8685,96,1,12.31
25728,8685,270,1,219.59
25729,8685,193,4,331.13
25730,8686,171,2,365.63
25731,8686,192,4,480.12
25732,8686,145,4,217.74
25733,8686,136,1,453.14
25734,8687,240,3,284.37
25735,8687,277,1,426.6
25736,8687,257,4,390.01
25737,8688,100,1,192.59
25738,8688,221,3,171.24
25739,8688,271,3,446.33
25740,8688,117,3,160.52
25741,8689,209,1,71.0
25742,8689,30,2,192.83
25743,8690,227,3,452.9
25744,8690,282,4,246.34
25745,8690,51,4,137.08
25746,8690,132,3,278.85
25747,8690,178,4,39.64
25748,8691,15,2,424.51
25749,8691,29,1,365.92
25750,8691,169,2,292.39
25751,8691,126,1,273.89
25752,8691,217,3,420.73
25753,8692,27,4,468.64
25754,8693,198,3,126.2
25755,8693,264,1,343.71
25756,8693,149,4,180.07
25757,8693,201,3,101.25
25758,8693,41,1,293.85
25759,8694,245,3,192.67
25760,8695,113,2,291.56
25761,8695,237,4,86.7
25762,8695,258,3,58.51
25763,8695,243,1,192.66
25764,8695,257,3,390.01
25765,8696,29,4,365.92
25766,8696,292,4,187.67
25767,8696,231,1,446.36
25768,8696,13,3,478.82
25769,8697,181,2,153.66
25770,8697,238,4,68.18
25771,8698,192,3,480.12
25772,8698,119,3,231.33
25773,8698,64,1,285.84
25774,8698,240,3,284.37
25775,8698,157,2,137.07
25776,8699,100,2,192.59
25777,8700,283,1,132.88
25778,8701,16,1,404.53
25779,8701,265,3,399.13
25780,8701,57,4,256.29
25781,8702,96,2,12.31
25782,8702,103,3,497.73
25783,8702,219,1,123.43
25784,8703,106,4,369.19
25785,8703,82,3,441.78
25786,8703,263,4,350.11
25787,8704,147,2,24.75
25788,8704,149,4,180.07
25789,8704,58,2,190.09
25790,8705,124,3,39.05
25791,8705,81,4,271.92
25792,8705,235,2,19.37
25793,8705,137,2,50.69
25794,8706,48,3,129.45
25795,8706,16,2,404.53
25796,8706,285,4,10.02
25797,8706,205,2,57.76
25798,8707,283,2,132.88
25799,8708,3,1,369.55
25800,8708,166,3,341.36
25801,8708,152,1,85.44
25802,8708,36,3,360.37
25803,8708,7,1,18.14
25804,8709,72,3,159.3
25805,8709,31,2,280.69
25806,8709,22,1,148.25
25807,8710,136,4,453.14
25808,8710,130,1,469.77
25809,8710,255,2,187.6
25810,8710,49,2,471.5
25811,8711,277,1,426.6
25812,8711,147,3,24.75
25813,8711,199,4,425.62
25814,8712,195,1,51.23
25815,8712,34,1,161.15
25816,8713,149,1,180.07
25817,8714,175,1,5.84
25818,8714,232,3,271.42
25819,8714,31,4,280.69
25820,8715,223,2,348.51
25821,8715,181,1,153.66
25822,8715,43,3,249.29
25823,8716,49,1,471.5
25824,8717,156,3,432.71
25825,8717,110,2,426.41
25826,8717,33,2,118.38
25827,8717,287,3,279.81
25828,8717,191,4,258.03
25829,8718,240,3,284.37
25830,8719,211,3,162.06
25831,8719,168,2,439.13
25832,8720,126,2,273.89
25833,8720,228,2,14.67
25834,8721,235,1,19.37
25835,8721,272,1,80.73
25836,8722,176,1,344.99
25837,8722,68,2,473.69
25838,8723,203,3,329.75
25839,8723,73,2,189.84
25840,8723,207,3,234.95
25841,8723,280,1,335.75
25842,8724,61,2,14.64
25843,8724,76,3,118.91
25844,8725,8,3,326.69
25845,8725,296,4,64.72
25846,8726,161,4,156.07
25847,8726,153,3,92.64
25848,8726,44,2,431.25
25849,8726,67,2,67.25
25850,8726,30,4,192.83
25851,8727,21,3,27.68
25852,8728,181,4,153.66
25853,8728,184,2,213.12
25854,8729,145,1,217.74
25855,8729,181,1,153.66
25856,8729,224,1,36.79
25857,8729,297,2,64.18
25858,8729,299,2,370.61
25859,8730,38,3,75.72
25860,8730,85,4,331.2
25861,8731,266,3,25.33
25862,8731,237,4,86.7
25863,8731,134,1,105.78
25864,8732,121,1,499.23
25865,8732,139,1,386.7
25866,8732,31,4,280.69
25867,8732,276,2,366.86
25868,8733,208,1,459.15
25869,8733,284,3,300.1
25870,8733,180,2,424.77
25871,8734,125,3,146.07
25872,8734,162,2,117.66
25873,8734,153,2,92.64
25874,8735,262,1,416.13
25875,8735,42,4,498.68
25876,8735,29,2,365.92
25877,8735,277,4,426.6
25878,8736,241,1,323.16
25879,8736,20,3,290.79
25880,8736,5,3,213.85
25881,8736,100,2,192.59
25882,8736,59,4,476.98
25883,8737,237,3,86.7
25884,8737,36,3,360.37
25885,8737,207,3,234.95
25886,8738,196,1,338.03
25887,8738,254,4,235.19
25888,8738,273,2,263.26
25889,8739,54,3,361.24
25890,8739,188,4,109.04
25891,8740,61,1,14.64
25892,8740,28,2,306.52
25893,8740,96,3,12.31
25894,8740,44,3,431.25
25895,8741,208,3,459.15
25896,8741,278,3,47.9
25897,8741,45,2,84.19
25898,8742,218,4,389.95
25899,8742,33,4,118.38
25900,8743,121,2,499.23
25901,8743,276,3,366.86
25902,8743,263,4,350.11
25903,8743,140,2,84.98
25904,8743,250,1,24.93
25905,8744,230,1,152.81
25906,8744,57,4,256.29
25907,8744,124,3,39.05
25908,8745,202,4,249.72
25909,8745,163,1,100.6
25910,8746,65,2,367.29
25911,8747,157,4,137.07
25912,8747,106,1,369.19
25913,8747,271,4,446.33
25914,8747,148,1,342.62
25915,8748,71,1,366.32
25916,8748,179,2,168.45
25917,8748,255,2,187.6
25918,8748,278,1,47.9
25919,8749,186,3,286.71
25920,8749,207,3,234.95
25921,8749,159,3,430.0
25922,8749,231,1,446.36
25923,8749,256,3,482.05
25924,8750,205,1,57.76
25925,8750,140,2,84.98
25926,8751,21,4,27.68
25927,8751,258,2,58.51
25928,8752,114,1,45.58
25929,8752,237,2,86.7
25930,8752,76,1,118.91
25931,8752,234,1,113.61
25932,8753,103,3,497.73
25933,8753,90,1,128.08
25934,8753,80,4,142.85
25935,8754,145,4,217.74
25936,8754,22,4,148.25
25937,8755,266,3,25.33
25938,8756,153,1,92.64
25939,8757,45,1,84.19
25940,8757,116,1,134.08
25941,8758,165,2,178.82
25942,8758,284,2,300.1
25943,8758,57,4,256.29
25944,8759,182,2,207.15
25945,8760,21,2,27.68
25946,8760,25,2,185.59
25947,8760,83,2,125.28
25948,8760,226,4,107.38
25949,8760,210,3,267.91
25950,8761,104,1,360.61
25951,8761,90,1,128.08
25952,8761,65,2,367.29
25953,8762,58,4,190.09
25954,8762,25,2,185.59
25955,8762,187,3,417.69
25956,8762,264,1,343.71
25957,8763,37,2,252.12
25958,8763,63,4,123.53
25959,8763,132,1,278.85
25960,8763,246,4,213.67
25961,8764,39,3,373.77
25962,8765,12,3,173.42
25963,8766,269,3,212.93
25964,8766,93,4,462.02
25965,8767,45,3,84.19
25966,8767,57,2,256.29
25967,8767,70,4,482.36
25968,8767,13,3,478.82
25969,8767,126,1,273.89
25970,8768,300,2,296.85
25971,8768,20,2,290.79
25972,8768,67,2,67.25
25973,8768,53,1,229.59
25974,8769,106,4,369.19
25975,8770,286,1,124.47
25976,8770,93,3,462.02
25977,8770,200,3,210.15
25978,8770,104,3,360.61
25979,8770,299,4,370.61
25980,8771,297,2,64.18
25981,8771,37,2,252.12
25982,8772,217,2,420.73
25983,8772,248,3,30.78
25984,8773,300,4,296.85
25985,8773,146,4,185.5
25986,8773,38,3,75.72
25987,8773,131,4,62.14
25988,8774,201,2,101.25
25989,8774,128,4,266.83
25990,8774,204,1,376.73
25991,8775,255,3,187.6
25992,8776,135,2,135.67
25993,8776,108,4,241.01
25994,8777,8,3,326.69
25995,8777,274,1,309.88
25996,8777,230,2,152.81
25997,8777,108,1,241.01
25998,8777,76,2,118.91
25999,8778,197,2,103.57
26000,8778,162,1,117.66
26001,8778,73,1,189.84
26002,8778,131,2,62.14
26003,8778,190,4,223.68
26004,8779,155,3,465.75
26005,8779,99,1,433.0
26006,8780,62,4,492.73
26007,8780,300,1,296.85
26008,8781,31,4,280.69
26009,8781,300,2,296.85
26010,8781,298,4,346.63
26011,8781,289,1,226.85
26012,8781,203,2,329.75
26013,8782,236,1,341.18
26014,8782,9,4,114.12
26015,8782,202,2,249.72
26016,8782,171,4,365.63
26017,8782,92,1,142.88
26018,8783,93,4,462.02
26019,8783,41,3,293.85
26020,8783,84,3,206.49
26021,8784,148,4,342.62
26022,8785,174,4,131.09
